一汽集团	徐平	company/person/chairman	1月16日，大众汽车集团管理董事会成员、大众汽车集团(中国)总裁兼CEO海兹曼在长春，与一汽集团董事长徐平、奥迪股份公司管理董事会主席施泰德共同签署《一汽、奥迪十年商业计划》时表示
伊利股份	贵州茅台	unknown	标的：贵州茅台(行情600519,诊股)、五粮液(行情000858,诊股)、口子窖(行情603589,诊股)、古井贡酒(行情000596,诊股)、今世缘(行情603369,诊股)、涪陵榨菜(行情002507,诊股)、海天味业(行情603288,诊股)、双汇发展(行情000895,诊股)、伊利股份(行情600887,诊股)等。
伊利股份	贵州茅台	unknown	单就涨幅来看，第一大牛股是万科A(行情000002,诊股)，上市至今涨幅高达274倍；伊利股份(行情600887,诊股)的涨幅为227倍，排名第二；泸州老窖(行情000568,诊股)、贵州茅台(行情600519,诊股)、格力电器(行情000651,诊股)、云南白药(行情000538,诊股)上市以来的涨幅均超过100倍，即这些大牛股均是市场上耳熟能详的白马股。
京东	沃尔玛	company/company/cooperate	沃尔玛联合京东腾讯启动全渠道88购物节
弘毅投资	赵令欢	company/person/chairman	联想控股常务副总裁、弘毅投资董事长、首席执行官赵令欢先生于WeWork香港开幕典礼上致辞
通用	福特	company/company/compete	...同比增长11.6%;特斯拉市值跌出福特+通用;北汽或成戴姆勒最大股东
华为	孙亚芳	company/person/chairman	两度辞职救华为,华为女皇孙亚芳,是怎么用7年成为华为董事长?
上汽	奥迪	company/company/cooperate	首曝上汽奥迪A7L白车身:3.0T配轻混,售价将不足50万
阿里巴巴	京东	company/company/compete	为什么阿里巴巴、京东等大厂都在做工业互联网?
伊利股份	贵州茅台	unknown	从板块边际改善角度出发寻找投资标的，看好贵州茅台(行情600519,诊股)、五粮液(行情000858,诊股)、山西汾酒(行情600809,诊股)、伊利股份(行情600887,诊股)、海天味业(行情603288,诊股)、中炬高新(行情600872,诊股)，建议关注绝味食品(行情603517,诊股)、涪陵榨菜(行情002507,诊股)等。
阿里巴巴	魅族	company/company/invest	魅族得到了阿里巴巴的战略投资
申通	陈德军	company/person/chairman	另外，上市仪式还邀请了包括申通快递董事长陈德军等在内的多个通达系快递公司高管	
苏宁	张近东	company/person/chairman	全国两会召开在即，苏宁控股集团董事长张近东此次将带5个提案进京
阿里巴巴	魅族	company/company/invest	阿里巴巴集团5.9亿美元战略入股魅族
奥迪	奔驰	company/company/compete	丰田售价与奥迪、奔驰、路虎同价位时,为何丰田会更胜一筹?
吉利	宝腾	company/company/cooperate	新华丝路:吉利在马来西亚推出在本地组装的宝腾X70
赛格集团	英唐智控	company/company/invest	若非公开发行最终募集资金总额低于20.05亿元，赛格集团将按照同期银行贷款利率向英唐智控提供资金支持，以保证公司获得业绩快速增长所需的资金。
吉利	沃尔沃	company/company/acquisition	这款车拥有吉利的价格,沃尔沃的发动机,保时捷超跑外观!
联想	柳传志	company/person/chairman	联想创始人柳传志寄语年轻企业家:要不顾一切,做追求理想的猛士
大众	海兹曼	company/person/chairman	再见!海兹曼:大众中国“换帅”,全球董事长直管中国
格力集团	董明珠	company/person/chairman	格力官方针对董明珠不再担任格力集团董事长的新闻做出回应
奥迪	保时捷	company/company/cooperate	全新奥迪RS5来了,预售84万起!选它还是保时捷718?
搜房	莫天全	company/person/chairman	搜房网莫天全:移动互联网时代创业更难
宝马	北京亚诚鑫达	company/company/cooperate	北京亚诚鑫达与华晨宝马合作多年，此次活动参与车型均以零利润促销，网上所报价格均为裸车实际销售价格，无任何附加条件，请广大客户放心购买	
雪铁龙	通用	company/company/acquisition	标致雪铁龙集团和通用汽车称，标致雪铁龙集团与通用正寻求盈利能力以及运营效率提升，可能会由标致雪铁龙集团收购通用旗下欧宝/沃克斯豪尔品牌，不过“目前不保证能达成协议”
吉利	宝腾	company/company/cooperate	当时，马来西亚商界对宝腾与吉利的合作并不看好，消息公布后，宝腾股价未能止跌，即使是马哈蒂尔出任宝腾主席的消息也未能让股价止跌
雪铁龙	通用	company/company/cooperate	标致雪铁龙通用或结盟，抵御欧洲车市寒流
融创	乐视	company/company/invest	又有两股将进入退市整理期，融创拟0元转让所持乐视网股份
上汽集团	比亚迪	unknown	此外，除了比亚迪，高管平均年薪超百万的企业还有上汽集团和长城汽车(行情601633,诊股)。
奥迪	保时捷	company/company/cooperate	奥迪Rs5跟保时捷911对比,该怎么选?看需求和预算决定
富士康	夏普	company/company/acquisition	去年，富士康收购了夏普，为了利用好夏普的技术和品牌
软银	阿里	company/company/invest	孙正义退出阿里董事会,这么简单?这或许是软银退出阿里的开始
上汽	阿里巴巴	company/company/cooperate	上汽集团与阿里巴巴深化战略合作，将合作研发下一代智联网汽车
福特	长安	company/company/cooperate	那么如果跟其他车企合作，就能保证不会发生这些事情吗？?我们来大胆试想一下，如果福特在2001年时，并没有跟长安合作，而是跟其他车企合作，时至今日或许会更加的糟糕
美团	饿了么	company/company/compete	饿了么和天猫超市联手,这作业美团咋抄?
大众	海兹曼	company/person/chairman	德国大众汽车集团管理董事会成员、大众汽车集团(中国)总裁兼CEO海兹曼教授(Prof.Dr.JochemHeizmann)表示:“大众汽车集团(中国)2016年销量创历史新高,在各细分市场均表现出色
猫眼	淘票票	company/company/compete	豆瓣8.8、淘票票9.6、猫眼9.7,你还不赶紧去看
阿里巴巴	魅族	company/company/invest	如果阿里巴巴收购魅族,魅族会迎来新的发展吗?
申万宏源	王胜	unknown	申万宏源王胜:美联储正遭遇“特里芬两难”，A股没有“水牛”行情
华为	小米	company/company/compete	相比华为,小米的优点在于系统,用起来更顺手,同时价格太实惠了
长安	广汽	company/company/compete	广汽传祺GS4强在自主发动机,长安CS55，PLUS也跟进了!
通用	Lyft	company/company/cooperate	通用和Lyft5亿美元合作背后什么门道?
联想控股	柳传志	company/person/chairman	谈到公司战略规划联想控股董事长柳传志称，公司重点聚焦于金融服务、医疗服务、现代农业和食品以及创新消费等领域
福特	CivilMaps	company/company/cooperate	为此，福特不断的和自动驾驶相关初创公司进行合作，以弥补自己的不足，包括激光雷达供应商Velodyne、高精度地图的CivilMaps、计算机视觉和机器学习公司SAIPS等等
完美世界	王雨蕴	company/person/chairman	对于此次与英国阿伯泰大学的合作，完美世界教育董事长王雨蕴表示，很高兴与阿伯泰大学达成战略合作共识
奥迪	奔驰	company/company/compete	奥迪A4L、奔驰C200L、宝马320li,选哪个好?
腾讯	京东	company/company/cooperate	其实吧，也不能这么说，不爱国这个帽子扣的有点大了，毕竟人家刘强东学历高一些也霸气惯了，首先送员工手机要低调奢华有内涵，那么8848显然太高端，OPPO、VIVO则是烂大街了，小米有些过于朴实无华，唯有苹果、三星和华为可以担此大任，而众所周知前段时间腾讯年会上微信团队人手一款的定制版苹果手机也令外界羡慕不已，京东又跟腾讯一直有合作强东此次估计是为了讨好张小龙，同时也想增加自家企业的曝光
谷歌	DeepMind	company/company/acquisition	DeepMind公司是2014年1月谷歌收购的人工智能（AI）研究机构，总部位于伦敦
微软	诺基亚	company/company/acquisition	微软正式宣布收购诺基亚之后，到今年的4月25日正式完成收购之后，诺基亚这个巨人就真的倒下了
美团	饿了么	company/company/compete	饿了么引入天猫超市,四面楚歌的美团该如何应对?
苹果	三星	company/company/compete	而作为三星的竞争对手，苹果仍未向印引进自家的支付服务ApplePay	
雪铁龙	通用	company/company/cooperate	标致雪铁龙拟与通用共享压缩空气混动技术
华为	小米	company/company/compete	与华为小米“闹掰”的背后,终于知道为什么手机都内置APP中心了
顺丰	圆通	company/company/compete	此外，尽管四家公司2016年净利润额均超过重组时的承诺数额，但顺丰控股超预期的程度显然高于其他竞争对手――圆通	
吉利	长城	company/company/compete	这合资SUV只卖10万,要抢博越H6的饭碗,吉利长城咋办
红杉资本	谷歌	company/company/invest	红杉资本创始人去世，他是苹果谷歌思科背后的男人
苏宁	张近东	company/person/chairman	苏宁新10年,张近东的“近取”与“远谋”
云南白药	同仁堂	unknown	对上游而言，我们的中药原材料产品可以可以通过九州通的特有优势跟上游客户形成供应链关系，我们目前服务了同仁堂(行情600085,诊股)、太极集团(行情600129,诊股)、云南白药(行情000538,诊股)、天士力(行情600535,诊股)等一大批医药企业；对下游而言，九州通可以通过自己强大的医药流通渠道，使得中药产品较容易通达客户；同时，九州通强大的物流配送体系，能有效降低中药材的流通成本。
伊利股份	贵州茅台	unknown	大众细分食品，关注估值合理的细分行业高壁垒龙头，建议关注高端白酒龙头：贵州茅台、五粮液(行情000858,诊股)、泸州老窖(行情000568,诊股)；啤酒推荐青岛啤酒(行情600600,诊股)、重庆啤酒(行情600132,诊股)；乳制品推荐伊利股份(行情600887,诊股)；调味品推荐海天味业(行情603288,诊股)、中炬高新(行情600872,诊股)。
软银	WeWork	company/company/invest	愚蠢的数十亿投资!软银对WeWork估值跌至29亿美元其2019年亏损130...
奔驰	雷克萨斯	company/company/compete	谁说20万买不到进口豪车?雷克萨斯CT、奔驰A级好开还不贵
宝马	王者荣耀	company/company/cooperate	《王者荣耀》跨界合作宝马,俩位大佬要搞事情?
伊利股份	贵州茅台	unknown	期间恒瑞医药下跌12.15%，招商银行下跌14.21%、贵州茅台下跌11.37%、中国平安下跌13.22%、伊利股份(行情600887,诊股)下跌8.31%。
伊利	潘刚	company/person/chairman	潘刚引领伊利走向全球市场持续推动中国乳业走向国际舞台
雪铁龙	福特	company/company/compete	开过福特福克斯,290天后再开雪铁龙C4L,车主想说句实在话
吉利	雪铁龙	company/company/compete	8万怎样选?雪铁龙C4世嘉和吉利缤瑞谁级别高?看完知道了
微信	中移动	company/company/compete	中移动4G新政解读：与微信竞争策略最终明晰
联想控股	柳传志	company/person/chairman	柳传志官宣退休，并给联想控股写了一封公开信
百度	李彦宏	company/person/chairman	百度李彦宏:了解受众的高级目标而不是低级目标,是算法的责任
诺基亚	Deepfield	company/company/acquisition	诺基亚收购美国Deepfield，推动网络和服务自动化进程
吉利	雪铁龙	company/company/compete	英国《金融时报》网站2月21日报道，吉利和法国标致雪铁龙集团正在竞购苦苦挣扎的马来西亚汽车制造商、莲花品牌的所有者马来西亚国家汽车工业公司，未来几日两家集团将提交竞争性报价
上汽	奥迪	company/company/cooperate	奥迪中国总裁安世豪:上汽奥迪可以填补细分市场，谈销售渠道为时过早
易信	微信	company/company/compete	易信和微信的贴身肉搏:既要做和微信一样的产品,也要做和微信不一...
腾讯	京东	company/company/invest	京东818手机节来了!ROG联合腾讯送出亿元补贴,用户成最大赢家
红杉资本	TangScan	company/company/invest	TangScan企业安全平台获红杉资本投资
日产	东风	company/company/cooperate	天籁碰撞测试起火,东风日产岂能“一删”了之?
百度	易车网	company/company/invest	今年6月，易车网已经获得了腾讯、百度和京东各5000万美元的投资
摩拜单车	ofo	company/company/compete	ofo的竞争对手摩拜单车最新一轮融资于2月下旬公布，由新加坡投资机构淡马锡及高瓴资本主导
戴尔	EMC	company/company/acquisition	EMC被戴尔收购之后，其实在除中国以外的地方，组织结构已经实现了融合，已经合并成一家公司
赛格集团	英唐智控	company/company/invest	在赛格集团获得英唐智控控股权后，赛格集团依靠其在电子行业的资源积累、产业布局，将进一步助力英唐智控做大做强其电子分销业务。
万科	泰禾	company/company/invest	泰禾投资12亿股全被冻结,转给万科19.9%后仍控股泰禾
长安	广汽	company/company/compete	上汽、一汽、东风、广汽、长安、北汽、吉利、长城、华晨和奇瑞...
诺基亚	埃森哲	company/company/cooperate	诺基亚回应裁员:员工已接受埃森哲职位
雪铁龙	雷诺	company/company/compete	收购通用汽车旗下的欧宝(Opel)和沃克斯豪尔(Vauxhall)品牌，将为标致雪铁龙集团赢得欧洲乘用车市场16.3%的份额，使其超越法国竞争对手雷诺汽车跃居第二，仅次于德国大众汽车
大疆	李泽湘	company/person/chairman	新浪科技讯10月24日上午消息，在世界机器人大会主论坛上，香港科技大学教授、大疆创新董事长李泽湘发表演讲，他谈到了目前在机器人和创新领域，中国面临的挑战和机遇，并讲诉了大疆等深圳知名创新企业从无到有、从小到大的原因
菜鸟网络	天天快递	company/company/cooperate	菜鸟网络与天天快递达成战略合作，双方共同启动“云+端”战略合作
百度	李彦宏	company/person/chairman	百度CEO李彦宏:AI技术和大数据将极大推进人们的幸福感
百度	雅虎	company/company/cooperate	一公司起诉新浪、百度、雅虎，1首歌引发巨额索赔
通用	Lyft	company/company/invest	通用和Lyft，5亿美元合作背后什么门道?
滴滴	快的	company/company/compete	滴滴在搞什么?时隔五年重启“快的”,滴滴竟花费1亿补贴加持
百度	李彦宏	company/person/chairman	百度李彦宏:老师说我考不进高中,我却以第一名考入北大
苹果	苏宁	company/company/cooperate	卖掉300万斤苹果,苏宁“全员营销”争议背后的真相
奥迪	宝马	company/company/compete	德系豪华纯电动中型SUV哪家强?宝马iX3vs奥迪e-tron
微软	领英	company/company/acquisition	受疫情影响，微软旗下领英计划裁减960名员工
阿里	银泰	company/company/cooperate	阿里发布2019春节经济报告:银泰百货线上销售增长326%
上汽	奥迪	company/company/cooperate	上汽奥迪A7L实车曝光,尺寸加长,要和A6L抢市场?
宝马	永达汽车	company/company/cooperate	未来,永达汽车将继续与宝马厂方深化更紧密的战略合作伙伴关系
丰田	福特	company/company/compete	丰田汉兰达也扛不住了,猛降2万,2.0T+四驱,空间比福特锐界宽裕
本田	广汽	company/company/compete	蔡长伟:广汽本田1-8月SUV矩阵突破21万台,同比增90%
阿里巴巴	魅族	company/company/invest	阿里巴巴为何砸5.9亿美元给魅族?争硬件入口
比亚迪	荣威	company/company/compete	19万预算,开过荣威RX8再买比亚迪唐,车主:两者不分上下
雪铁龙	欧宝	company/company/acquisition	收购通用汽车旗下的欧宝(Opel)和沃克斯豪尔(Vauxhall)品牌，将为标致雪铁龙集团赢得欧洲乘用车市场16.3%的份额，使其超越法国竞争对手雷诺汽车跃居第二，仅次于德国大众汽车
腾讯	饿了么	company/company/invest	腾讯向饿了么投资了3.5亿美元
奥迪	冯德睿	company/person/chairman	奥迪四高管或被开,冯德睿位列其中
诺基亚	联发科	company/company/cooperate	诺基亚彻底释放,99%屏占比+蔡司5摄+联发科天玑2000,王者归来
中通	赖梅松	company/person/chairman	2016年10月27日中通快递成功赴美上市报告透露，2016年12月，中通董事长赖梅松在公开市场上增持了2100万美元的公司股票	
诺基亚	埃森哲	company/company/cooperate	诺基亚宣布将Symbian研发业务外包给埃森哲
阿里	京东	company/company/compete	阿里，京东，拼多多“三巨头”二季报PK，谁更牛
本田	广汽	company/company/compete	因“龄”施教广汽本田“梦想童行”聚焦儿童交通安全
云南白药	同仁堂	unknown	中药相关上市公司方面，有同仁堂(行情600085,诊股)、白云山(行情600332,诊股)、同仁堂科技、以岭药业(行情002603,诊股)、康恩贝(行情600572,诊股)、华润三九(行情000999,诊股)、云南白药(行情000538,诊股)、东阿阿胶(行情000423,诊股)、葵花药业(行情002737,诊股)、康缘药业(行情600557,诊股)。
支付宝	银联	company/company/compete	微信联手银联,可相互扫码,支付宝被抛弃?
阿里	银泰百货	company/company/cooperate	阿里联手了银泰百货、素型生活等新兴零售商，打造了“线上线下同品同价的”新零售试点店
奥迪	一汽	company/company/cooperate	从2022年一汽-大众奥迪国产Q4e-tron,看奥迪品牌的科技未来
上汽集团	比亚迪	unknown	据同花顺(行情300033,诊股)iFinD统计，整车上市公司管理层年度报缴薪酬统计前三名分别为：比亚迪7253万元、上汽集团3123.31万元、长城汽车2904.42万元。
伊利股份	贵州茅台	unknown	其中，2017年四季度北向资金流出金额较多的个股为贵州茅台和伊利股份(行情600887,诊股)，分别2017年2月（北向资金开始密集流入）至9月（北向资金开始集中流出）分别上涨53%和54%，明显高于其余个股收益，外资高位减持的现象也最为明显。
百度	360	company/company/compete	360毛利率秒杀腾讯百度网易，最赚钱的业务是它
百度	易车网	company/company/invest	北京商报讯（记者魏蔚）在拿到京东腾讯联合投资15.5亿美元后18个月，易车网再度获得巨头注资，此次易车网的产业投资方名单上多了百度
联想	腾讯	company/company/cooperate	联想腾讯签约“极速计划”，软硬件深度合作布局5G
华为	HexaTier	company/company/acquisition	据LightReading报道，华为已经证实收购了两家以色列厂商——HexaTier和TogaNetworks，两家公司将被纳入其下一代网络和企业安全产品组合
伊利股份	贵州茅台	unknown	其次持股市值较高的个股还包括贵州茅台（600519）、招商银行、伊利股份和保利地产(行情600048,诊股)，持股市值分别达到253.19亿元、194.78亿元、166.08亿元、131.61亿元。
携程	天巡	company/company/invest	携程120亿元收购英国旅行搜索独角兽“天巡”,来看看这两强为何合作
支付宝	银联	company/company/compete	...将继续推行独占政策;任天堂港服商店支持支付宝、银联，丨，每日...
赛格集团	英唐智控	company/company/invest	公告指出，虽然募集资金上限受到调整，英唐智控与赛格集团仍将遵循此前签订的认购协议，定价方式及发行数量上限保持不变。
赛格集团	英唐智控	company/company/invest	交易完成后，赛格集团将成为英唐智控控股股东，深圳市国资委将成为英唐智控实际控制人。
一汽	东风	company/company/cooperate	在笔者看来，相比不切实际的合并，一汽和东风的合作更有意义
吉利	沃尔沃	company/company/acquisition	预计13万元起,搭载沃尔沃2.0T发动机,吉利品牌高端轿车年内上市
奥迪	施泰德	company/person/chairman	奥迪原CEO施泰德获释因“排放门”入狱
丰田	宝马	company/company/cooperate	国内最受欢迎二手车榜单:宝马第一名!丰田、本田都进不了前5?
红杉资本	斗鱼直播	company/company/invest	芥末堆讯，今日，斗鱼直播完成15亿元人民币C轮融资，由凤凰资本、腾讯领投，红杉资本中国、南山资本跟投
融创	乐视	company/company/invest	融创系1.31亿拍下乐视网1354项商标，此前贾跃亭股票流拍
联想控股	柳传志	company/person/chairman	联想控股:柳传志正式退休,宁旻接任
通用	欧宝	company/company/acquisition	欧宝CO2排放过高面临欧盟罚款PSA拟让通用退一半收购金
万达	传奇影业	company/company/acquisition	科幻邪典《沙丘魔堡》将重拍!万达传奇影业打造
阿里巴巴	优酷土豆	company/company/invest	阿里巴巴投资优酷土豆:布局流量入口，效应有待观察
奔驰	别克	company/company/compete	新款奔驰威霆上市,28.98万,车长5.37米,不给别克GL8机会
万达	王健林	company/person/chairman	近日，在瑞士达沃斯召开的“2017冬季达沃斯”年会上，万达集团董事长王健林公开表示，正在考虑做连锁医院
赛格集团	英唐智控	company/company/invest	利用赛格集团的国资地位和英唐智控在电子分销领域的影响力,吸引非上市的民营并购标的,英唐智控有望成为行业的整合者,实现成为亚太区电子元器件分销领域的龙头企业的目标。
苏宁	天天快递	company/company/acquisition	枣阳皇桃遭“雨”劫!天天快递携苏宁拼购助销速运
京东金融	高登世德	company/company/invest	在技术领域，京东金融去年9月份投资了提供资产证券化信息系统服务的高登世德，并借此搭建了京东金融自己的ABS云平台
比亚迪	荣威	company/company/compete	开完比亚迪唐,再买荣威RX8,两车比较,车主:差距不明显
携程	海鸥	company/company/invest	最新交易|携程战略投资海鸥假期、纵横集团,投中资本担任独家...
蚂蚁金服	彭蕾	company/person/chairman	“鸡汤有风险,饮用须谨慎”，卸任蚂蚁金服董事长后彭蕾首次更新...
宝马	王者荣耀	company/company/cooperate	王者荣耀联名款皮肤有多赚钱?一天1.5亿的宝马皮肤听说过吧
福特	比尔·福特	company/person/chairman	比尔·福特:通用IPO将吸引部分福特资金
申万宏源	王胜	unknown	金融委再提严惩资本市场造假欺诈，申万宏源策略首席王胜:严打造假...
丰田	福特	company/company/compete	手握30万,丰田汉兰达和福特探险者哪个好?对比后就知道
通用	Lyft	company/company/cooperate	通用汽车有意收购打车应用Lyft,但遭拒绝
ArgonAI	Salesky	company/person/chairman	福特的全球产品总监兼CTORajNair和福特全球战略副总裁JohnCasesa也将会进入ArgoAI的五人董事会，除了创始人Salesky和Rander之外，第5位独立董事的任命也将会在不久后公布
吉利	沃尔沃	company/company/acquisition	自吉利集团收购沃尔沃至今已达7年，由吉利与沃尔沃共同开发的CMA（CompactModularArchitecture）平台如今终于派上大用场，据悉，出自CMA平台的沃尔沃XC40或将于今年4月在上海车展上正式亮相，对于沃尔沃车迷来说这绝对是一大福利，另外一方面，新车将剑指奥迪Q3和宝马X1所领衔的SUV细分市场，它是否能像前辈XC90一样对市场产生强力冲击，并且取得圆满成功呢？令人相当期待	
腾讯	京东	company/company/cooperate	最新中国民企500强出炉,为何没有腾讯阿里京东?
新东方	俞敏洪	company/person/chairman	新东方创始人俞敏洪:资本进入使教育成本不断下降
三星	LG	company/company/compete	三星不得不寻求与其韩国竞争对手LG合作，向LG购买大型液晶面板	
华为	云天励飞	company/company/cooperate	华为与云天励飞共同打造人脸识别深度学习应用平台
雪铁龙	欧宝	company/company/cooperate	标致雪铁龙7月31日有望正式收购欧宝
百度	渡鸦科技	company/company/acquisition	加入百度5个月后,渡鸦科技给他们的产品来了一次大升级
高铁	民航	company/company/compete	高铁、高速、民航、港口……泸州人关心的都在这里
微软	Maluuba	company/company/acquisition	全民化人工智能再加码!微软宣布收购深度学习初创公司Maluuba
吉利	雪铁龙	company/company/compete	14万预算,吉利博瑞和雪铁龙C4L选谁更正确,车主:两者都挺好
东方汇富	阚治东	company/person/chairman	东方汇富阚治东遇讨债风波，或因投资中酱酒业失败拉横幅声讨
淘票票	猫眼	company/company/compete	淘票票目前在市场上的主要竞争对手猫眼电影同样处于亏损状态。
奔驰	雷克萨斯	company/company/compete	进口车品牌格局出现变化，雷克萨斯最好卖/奔驰第二
东方汇富	阚治东	company/person/chairman	中酱酒业陷危机，阚治东和他的东方汇富被坑爹?
保时捷	华为	company/company/cooperate	传消费者抢购华为,保时捷版已涨4000元,余承东称一切将如期而至
苏宁	张近东	company/person/chairman	张近东亲自鼓舞球队!苏宁全队有多拼?吴曦带伤助攻，这一幕震撼
吉利	北京大学	company/company/cooperate	2017年2月14日下午，北京大学党委书记郝平、校长林建华在办公楼103会议室会见浙江吉利控股集团董事长李书福，双方就北京大学与吉利集团开展校企合作事宜进行了交流	
阿里	银泰	company/company/cooperate	四十万个数据库上云,阿里云支持了银泰、最多跑一次
雪铁龙	欧宝	company/company/cooperate	德国政府对雪铁龙收购欧宝表示不满将介入收购案
360	周鸿祎	company/person/chairman	360周鸿祎:风口和趋势都是正确的废话,对创业者没意义
丰田	福特	company/company/compete	2020年丰田HiLux，SR5皮卡:能否击倒五十铃和福特?
淡马锡	摩拜单车	company/company/invest	摩拜单车宣布获得D轮后新融资，新引入新加坡投资公司淡马锡(Temasek)的股权投资
百度	搜狗	company/company/compete	另外，虽然百度被舆论批评得最厉害，但点击量依然位于搜狗、神马之前，只是在百度上进行竞价推广比之前更难一些
申通	陈德军	company/person/chairman	申通快递实际控制人陈德军增持2444万股耗资约4.4亿元
软银	WeWork	company/company/invest	亏了数十亿美元,软银为什么还敢投资WeWork?
东方汇富	阚治东	company/person/chairman	东方汇富阚治东:中国证券市场开放还可以更进一步
苹果	RealFace	company/company/acquisition	当苹果收购以色列公司RealFace时，人们开始猜测苹果将会集成面部识别功能
联想控股	柳传志	company/person/chairman	联想控股3.0时代:柳传志朱立南交棒宁旻李蓬组合的N个秘密|公司汇
奥迪	宝马	company/company/compete	奔驰这款车最敢叫板宝马奥迪,年销量稳居第一,新款价格不升反降
华为	苹果	company/company/compete	除了在国内市场与竞争对手的竞争外，华为也在全球市场与三星和苹果进行竞争，大举投资进行营销宣传工作，特别是它与三星的竞争，广告营销战可谓在全球开打，进行针锋相对的广告牌争夺战，这也造成了它的成本增长
通用	福特	company/company/compete	福特锐界「性价比&竞争力」解析:同为美系面对通用很尴尬
软银	快早餐	company/company/invest	近期快早餐已获软银千万天使轮投资。	
雪铁龙	欧宝	company/company/cooperate	标致雪铁龙即将宣布收购欧宝打造欧洲第二大汽车巨头
奥迪	宝马	company/company/compete	北京车展前瞻:宝马和奥迪在北京车展上的较劲?其实是BBA的排外
伊利	潘刚	company/person/chairman	潘刚秉持“扁担原理”引领伊利实现平衡发展
东方证券	海通证券	unknown	高盛:中资券商股经调整后呈入市好机会，荐中金、东方证券及海通证券
上汽集团	比亚迪	unknown	今日沪深主力资金净流量-109.145亿元，净流入个股共有1314只，净流出个股共有2000只，比亚迪(行情002594,诊股)、上汽集团(行情600104,诊股)、五粮液(行情000858,诊股)等三只个股净流入金额最多，中兴通讯(行情000063,诊股)、四维图新(行情002405,诊股)、跨境通(行情002640,诊股)等三只个股净流出金额最多。
谷歌	波士顿动力	company/company/acquisition	2013年，谷歌高调收购波士顿动力
上汽	奥迪	company/company/cooperate	上汽奥迪A7也将搭载!大众天津公司第100万台DL382变速箱下线
谷歌	Nest	company/company/acquisition	FCC曝光谷歌新款Nest恒温器，或支持Soli传感器和手势控制
苏宁	张近东	company/person/chairman	张近东会见余承东，苏宁华为达成3年生态合作
吉利	宝腾	company/company/cooperate	赋能宝腾:吉利国际化进程烙下新印记
吉利	沃尔沃	company/company/acquisition	全系沃尔沃2.0T发动机!吉利PREFACE预售价曝光:或15万元左右
微软	思科	company/company/cooperate	思科与微软联手为数据中心及云计算提供服务
阿里巴巴	驻云科技	company/company/invest	4.6融资清单:阿里巴巴5000万投资驻云科技;邢帅教育B轮获3亿元
阿里巴巴	豌豆荚	company/company/acquisition	豌豆荚入怀阿里巴巴,应用分发时代宣告结束
阿里	银泰	company/company/cooperate	银泰全面迁上阿里云:整个交易峰值增长20倍,但IT成本没有上涨
中信证券	秦培景	unknown	中信证券秦培景:市场目前整体处于增量资金状态
奥迪	奔驰	company/company/compete	开奔驰宝马奥迪车是什么感觉?看完你就知道了
通用	Lyft	company/company/invest	在电动（自动驾驶）汽车与共享用车快速发展的时候，现有整车制造商的选择主要有三种：提高研发能力，快速跟进电动车和自动驾驶汽车，比亚迪和奥迪都是这方面的典型；利用自有资源，开设共享用车业务，比如福特的共享用车实验和奔驰的?Car2Share；与共享用车公司合作，弱化两者的竞争，12?月?22?日广汽集团宣布与?Uber?中国开展战略合作，以及本文的通用汽车投资?Lyft?便是这样的商业模式
丰田	宝马	company/company/cooperate	丰田“牛魔王”上市,不足35万2.0T平民跑车,运动感不输宝马3系
奥迪	宝马	company/company/compete	目前，海外媒体再曝光了一组奥迪Q8的路试谍照，其预计将于2018年对外发布，未来竞争对手将直接瞄准宝马X6（参配、图片、询价）和奔驰GLECoupe等车型
唯品会	沈亚	company/person/chairman	唯品会Q1，GMV同比下降14.5%，沈亚:未来半年将迎巨大红利,也在尝试...
丰田	铃木	company/company/cooperate	换标丰田卡罗拉旅行车,铃木Swace发布
吉利	哈弗	company/company/compete	哈弗大狗上市,吉利Preface中文名叫星瑞……
完美世界	王雨蕴	company/person/chairman	完美世界王雨蕴:文化产业将拥有更多发展机会
阿里巴巴	Lazada	company/company/acquisition	在阿里巴巴的Lazada,冠状病毒措施成为最新的文化冲突
阿里巴巴	海尔	company/company/cooperate	在和阿里巴巴的战略合作中，海尔将阿里巴巴强大的研发能力作为合作重点，对其电视操作系统进行专项优化，并共同培养出专业的技术团队，供其源源不断输出好的产品体验，这些投入最终体现在消费者对海尔系统界面以及操作的满意上
上汽集团	比亚迪	unknown	标的：比亚迪(行情002594,诊股)、长城汽车(行情601633,诊股)、广汽集团(行情601238,诊股)、上汽集团(行情600104,诊股)、吉利汽车等。
吉利	宝腾	company/company/cooperate	宝腾x70在马来西亚正式上市,这是继吉利收购宝腾x70之后第一款车
奥迪	施泰德	company/person/chairman	涉嫌欺诈、伪造文件奥迪前CEO施泰德遭德检方起诉
吉利	沃尔沃	company/company/acquisition	尺寸越级,沃尔沃同源2.0T,挑战合资紧凑轿车!解析吉利星瑞
微软	思科	company/company/cooperate	思科和微软就云计算和数据中心项目达成合作
沃尔玛	达达	company/company/invest	沃尔玛在中国的实体门店将接入京东到家和京东投资的众包物流平台达达
联想	柳传志	company/person/chairman	联想创始人柳传志:产业报国,先人后己
